Date,Close/Last
8/28/2025,$88.02 
8/29/2025,$88.19 
9/2/2025,$89.78 
9/3/2025,$87.25 
9/4/2025,$87.01 
9/5/2025,$85.43 
9/8/2025,$84.17 
9/9/2025,$83.81 
9/10/2025,$82.88 
9/11/2025,$82.36 
9/12/2025,$81.90 
9/15/2025,$82.68 
9/16/2025,$84.37 
9/17/2025,$83.22 
9/18/2025,$83.42 
9/19/2025,$84.56 
9/22/2025,$85.29 
9/23/2025,$85.69 
9/24/2025,$84.27 
9/25/2025,$83.83 
9/26/2025,$83.39 
9/29/2025,$85.64 
9/30/2025,$84.60 
10/1/2025,$84.40 
10/2/2025,$86.72 
10/3/2025,$86.42 
10/6/2025,$82.11 
10/7/2025,$81.29 
10/8/2025,$80.04 
10/9/2025,$79.78 
10/10/2025,$78.46 
10/13/2025,$80.03 
10/14/2025,$81.15 
10/15/2025,$82.86 
10/16/2025,$84.34 
10/17/2025,$85.36 
10/20/2025,$84.53 
10/21/2025,$85.90 
10/22/2025,$85.50 
10/23/2025,$85.44 
10/24/2025,$86.09 
10/27/2025,$87.22 
10/28/2025,$85.43 
10/29/2025,$84.17 
10/30/2025,$83.15 
10/31/2025,$80.87 
11/3/2025,$80.96 
11/4/2025,$79.60 
11/5/2025,$82.88 
11/6/2025,$82.22 
11/7/2025,$85.57 
11/10/2025,$84.60 
11/11/2025,$86.42 
11/12/2025,$87.26 
11/13/2025,$86.44 
11/14/2025,$84.78 
11/17/2025,$83.69 
11/18/2025,$83.33 
11/19/2025,$83.68 
11/20/2025,$82.62 
11/21/2025,$85.35 
11/24/2025,$83.34 
11/25/2025,$85.91 
11/26/2025,$86.70 
11/28/2025,$87.11 
12/1/2025,$84.91 
12/2/2025,$85.20 
12/3/2025,$87.11 
12/4/2025,$85.00 
12/5/2025,$85.12 
12/8/2025,$83.41 
12/9/2025,$82.28 
12/10/2025,$83.85 
12/11/2025,$84.74 
12/12/2025,$85.35 
12/15/2025,$85.40 
12/16/2025,$85.08 
12/17/2025,$85.21 
12/18/2025,$89.42 
12/19/2025,$88.33 
12/22/2025,$86.17 
12/23/2025,$83.86 
12/24/2025,$84.57 
12/26/2025,$85.08 
12/29/2025,$85.57 
12/30/2025,$85.25 
12/31/2025,$84.21 
1/2/2026,$83.97 
1/5/2026,$86.56 
1/6/2026,$89.46 
1/7/2026,$86.69 
1/8/2026,$88.18 
1/9/2026,$88.88 
1/12/2026,$89.96 
1/13/2026,$90.56 
1/14/2026,$91.15 
1/15/2026,$93.28 
1/16/2026,$92.99 
1/20/2026,$93.66 
1/21/2026,$96.43 
1/22/2026,$95.83 
1/23/2026,$97.62 
1/26/2026,$96.33 
1/27/2026,$95.72 
1/28/2026,$95.16 
1/29/2026,$93.88 
1/30/2026,$91.95 
2/2/2026,$91.69 
2/3/2026,$93.04 
2/4/2026,$96.97 
2/5/2026,$96.07 
2/6/2026,$99.45 
2/9/2026,$98.98 
2/10/2026,$97.53 
2/11/2026,$99.12 
2/12/2026,$96.76 
2/13/2026,$93.79 
2/17/2026,$95.39 
2/18/2026,$95.76 
2/19/2026,$95.80 
2/20/2026,$97.49 
2/23/2026,$94.78 
2/24/2026,$96.51 
2/25/2026,$97.93 
2/26/2026,$98.08 
2/27/2026,$98.02 
3/2/2026,$96.76 
3/3/2026,$96.68 
3/4/2026,$97.15 
3/5/2026,$98.69 
3/6/2026,$98.99 
3/9/2026,$99.77 
3/10/2026,$100.77 
3/11/2026,$101.44 
3/12/2026,$100.18 
3/13/2026,$99.15 
3/16/2026,$97.82 
3/17/2026,$97.57 
3/18/2026,$92.66 
3/19/2026,$95.83 
3/20/2026,$92.55 
3/23/2026,$93.83 
3/24/2026,$91.98 
3/25/2026,$92.70 
3/26/2026,$91.22 
3/27/2026,$86.81 
3/30/2026,$86.72 
3/31/2026,$89.59 
4/1/2026,$90.43 
4/2/2026,$90.37 
4/6/2026,$94.78 
4/7/2026,$95.21 
4/8/2026,$97.21 
4/9/2026,$96.92 
4/10/2026,$96.60 
4/13/2026,$97.48 
4/14/2026,$98.47 
4/15/2026,$98.34 
4/16/2026,$98.36 
4/17/2026,$100.00 
4/20/2026,$98.95 
4/21/2026,$97.80 
4/22/2026,$99.52 
4/23/2026,$99.54 
4/24/2026,$98.67 
4/27/2026,$97.89 
4/28/2026,$97.28 
4/29/2026,$105.50 
4/30/2026,$105.33 
5/1/2026,$105.90 
5/4/2026,$104.97 
5/5/2026,$104.94 
5/6/2026,$106.44 
5/7/2026,$104.26 
5/8/2026,$104.93 
5/11/2026,$105.74 
5/12/2026,$106.58 
5/13/2026,$105.95 
5/14/2026,$106.40 
5/15/2026,$106.82 
5/18/2026,$106.60 
5/19/2026,$106.38 
5/20/2026,$106.50 
5/21/2026,$104.13 
5/22/2026,$103.11 
